,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat,P>0
Intercept,0.358,0.117,0.137,0.59,0.007,0.005,288.0,288.0,291.0,410.0,1.0,0.9982
delta_ev_z,1.953,0.102,1.743,2.146,0.004,0.003,658.0,658.0,658.0,1652.0,1.0,1.0
duration_favours_fx,-0.024,0.037,-0.096,0.049,0.0,0.0,6808.0,4663.0,6838.0,4718.0,1.0,0.2548
last_stage_favours_fx,0.169,0.041,0.095,0.253,0.001,0.0,4593.0,4493.0,4591.0,4718.0,1.0,1.0
by_attribute_fx,-0.056,0.037,-0.128,0.016,0.0,0.0,6690.0,5618.0,6689.0,5913.0,1.0,0.0626
duration_favours_fx:by_attribute_fx,0.014,0.072,-0.129,0.156,0.001,0.001,6904.0,3687.0,6902.0,5454.0,1.0,0.576
last_stage_favours_fx:by_attribute_fx,0.088,0.073,-0.05,0.234,0.001,0.001,5430.0,4689.0,5451.0,5518.0,1.0,0.8851
duration_favours_fx:last_stage_favours_fx,-0.102,0.074,-0.244,0.045,0.001,0.001,8522.0,7123.0,8514.0,5138.0,1.0,0.0851
1|subject_id_sigma,1.448,0.086,1.286,1.623,0.003,0.002,727.0,727.0,739.0,1552.0,1.0,1.0
1|subject_id[0],-0.241,0.237,-0.7,0.231,0.007,0.005,1029.0,1029.0,1029.0,2802.0,1.0,
1|subject_id[1],-0.615,0.25,-1.135,-0.159,0.007,0.005,1295.0,1295.0,1293.0,2813.0,1.0,
1|subject_id[2],0.656,0.271,0.131,1.181,0.008,0.005,1297.0,1297.0,1302.0,3412.0,1.0,
1|subject_id[3],0.985,0.29,0.438,1.572,0.007,0.005,1650.0,1636.0,1659.0,2641.0,1.0,
1|subject_id[4],-0.934,0.241,-1.414,-0.459,0.008,0.005,1031.0,1031.0,1034.0,2382.0,1.0,
1|subject_id[5],-2.414,0.341,-3.098,-1.757,0.008,0.005,2046.0,2046.0,2044.0,5003.0,1.0,
1|subject_id[6],0.962,0.302,0.354,1.542,0.007,0.005,1791.0,1791.0,1794.0,3628.0,1.0,
1|subject_id[7],-0.613,0.262,-1.137,-0.109,0.008,0.005,1176.0,1176.0,1169.0,2284.0,1.0,
1|subject_id[8],1.157,0.305,0.584,1.769,0.008,0.005,1627.0,1627.0,1626.0,3389.0,1.0,
1|subject_id[9],0.276,0.261,-0.233,0.784,0.008,0.006,1133.0,1042.0,1132.0,2058.0,1.0,
1|subject_id[10],-1.005,0.272,-1.532,-0.479,0.007,0.005,1376.0,1376.0,1368.0,3297.0,1.0,
1|subject_id[11],0.16,0.242,-0.325,0.613,0.007,0.005,1045.0,1045.0,1050.0,2021.0,1.0,
1|subject_id[12],-0.638,0.23,-1.087,-0.191,0.007,0.005,1074.0,1074.0,1077.0,2002.0,1.0,
1|subject_id[13],-0.161,0.286,-0.734,0.389,0.007,0.005,1519.0,1519.0,1517.0,3159.0,1.0,
1|subject_id[14],0.471,0.266,-0.056,0.984,0.007,0.005,1460.0,1460.0,1463.0,3823.0,1.0,
1|subject_id[15],-0.071,0.237,-0.557,0.37,0.008,0.006,851.0,851.0,859.0,2137.0,1.0,
1|subject_id[16],-1.067,0.319,-1.678,-0.446,0.008,0.006,1637.0,1637.0,1624.0,2679.0,1.0,
1|subject_id[17],-1.398,0.338,-2.061,-0.741,0.008,0.005,2007.0,2007.0,1991.0,4420.0,1.0,
1|subject_id[18],1.494,0.347,0.827,2.176,0.008,0.006,1686.0,1686.0,1689.0,3783.0,1.0,
1|subject_id[19],-0.954,0.312,-1.563,-0.338,0.007,0.005,2049.0,2049.0,2044.0,3611.0,1.0,
1|subject_id[20],1.027,0.273,0.51,1.571,0.007,0.005,1376.0,1376.0,1377.0,3315.0,1.0,
1|subject_id[21],0.857,0.286,0.297,1.42,0.009,0.006,1089.0,1089.0,1094.0,2503.0,1.0,
1|subject_id[22],-1.464,0.332,-2.078,-0.791,0.007,0.005,2082.0,2082.0,2075.0,3878.0,1.0,
1|subject_id[23],2.988,0.527,2.041,4.048,0.01,0.007,2945.0,2945.0,2973.0,4500.0,1.0,
1|subject_id[24],-1.183,0.314,-1.785,-0.558,0.008,0.006,1478.0,1478.0,1470.0,3730.0,1.0,
1|subject_id[25],-0.177,0.29,-0.767,0.363,0.008,0.005,1436.0,1436.0,1436.0,3461.0,1.0,
1|subject_id[26],0.31,0.246,-0.17,0.792,0.007,0.005,1134.0,1134.0,1133.0,2930.0,1.0,
1|subject_id[27],1.169,0.312,0.577,1.794,0.008,0.005,1726.0,1726.0,1729.0,3772.0,1.0,
1|subject_id[28],-0.96,0.229,-1.398,-0.49,0.007,0.005,1118.0,1118.0,1120.0,2179.0,1.0,
1|subject_id[29],-0.786,0.261,-1.286,-0.271,0.008,0.005,1209.0,1209.0,1207.0,3373.0,1.0,
1|subject_id[30],-0.816,0.231,-1.26,-0.361,0.007,0.005,1168.0,1168.0,1165.0,3144.0,1.0,
1|subject_id[31],0.694,0.253,0.201,1.181,0.008,0.006,960.0,960.0,964.0,2713.0,1.0,
1|subject_id[32],0.374,0.188,0.015,0.746,0.007,0.005,718.0,708.0,718.0,1454.0,1.0,
1|subject_id[33],-0.354,0.27,-0.874,0.174,0.007,0.005,1326.0,1326.0,1324.0,3848.0,1.0,
1|subject_id[34],-1.137,0.284,-1.694,-0.585,0.008,0.005,1413.0,1413.0,1402.0,3207.0,1.0,
1|subject_id[35],-0.876,0.314,-1.528,-0.289,0.008,0.005,1739.0,1739.0,1735.0,3843.0,1.0,
1|subject_id[36],-0.287,0.217,-0.687,0.166,0.007,0.005,927.0,927.0,928.0,2246.0,1.0,
1|subject_id[37],0.684,0.304,0.112,1.298,0.008,0.006,1496.0,1496.0,1488.0,2791.0,1.0,
1|subject_id[38],1.005,0.272,0.475,1.543,0.007,0.005,1450.0,1450.0,1449.0,3661.0,1.0,
1|subject_id[39],2.376,0.428,1.568,3.221,0.008,0.005,3141.0,3141.0,3122.0,4373.0,1.0,
1|subject_id[40],-2.702,0.364,-3.426,-2.014,0.008,0.006,2145.0,2145.0,2145.0,4526.0,1.0,
1|subject_id[41],0.136,0.279,-0.422,0.681,0.009,0.006,1026.0,1026.0,1027.0,1926.0,1.0,
1|subject_id[42],3.68,0.627,2.509,4.918,0.011,0.008,3461.0,3406.0,3518.0,4803.0,1.0,
1|subject_id[43],-1.889,0.347,-2.589,-1.228,0.008,0.006,1768.0,1768.0,1775.0,3628.0,1.0,
1|subject_id[44],2.569,0.445,1.712,3.438,0.008,0.006,3168.0,3145.0,3195.0,4238.0,1.0,
1|subject_id[45],-2.359,0.346,-3.045,-1.711,0.008,0.006,1842.0,1842.0,1816.0,4155.0,1.0,
1|subject_id[46],-1.222,0.248,-1.717,-0.732,0.008,0.005,1090.0,1090.0,1092.0,2299.0,1.0,
1|subject_id[47],2.858,0.449,2.025,3.756,0.008,0.006,3322.0,3322.0,3237.0,5021.0,1.0,
1|subject_id[48],0.534,0.302,-0.066,1.114,0.007,0.005,1679.0,1679.0,1680.0,3788.0,1.0,
1|subject_id[49],-0.831,0.309,-1.454,-0.25,0.007,0.005,1779.0,1779.0,1770.0,4417.0,1.0,
1|subject_id[50],-1.388,0.31,-2.007,-0.784,0.008,0.005,1678.0,1678.0,1674.0,2734.0,1.0,
1|subject_id[51],2.544,0.419,1.723,3.343,0.008,0.005,2971.0,2971.0,2917.0,3404.0,1.0,
1|subject_id[52],-0.416,0.286,-0.981,0.135,0.007,0.005,1629.0,1629.0,1628.0,4505.0,1.0,
1|subject_id[53],-0.147,0.251,-0.633,0.344,0.008,0.005,1105.0,1105.0,1105.0,2321.0,1.0,
1|subject_id[54],-0.574,0.247,-1.04,-0.078,0.007,0.005,1177.0,1177.0,1177.0,2606.0,1.0,
1|subject_id[55],0.45,0.254,-0.042,0.961,0.007,0.005,1233.0,1233.0,1237.0,3151.0,1.0,
1|subject_id[56],-0.191,0.274,-0.727,0.341,0.008,0.005,1330.0,1330.0,1329.0,2775.0,1.0,
1|subject_id[57],0.854,0.283,0.296,1.397,0.008,0.006,1266.0,1235.0,1274.0,2620.0,1.0,
1|subject_id[58],0.594,0.269,0.042,1.11,0.007,0.005,1490.0,1490.0,1487.0,3295.0,1.0,
1|subject_id[59],0.542,0.307,-0.078,1.128,0.008,0.006,1494.0,1494.0,1492.0,2522.0,1.0,
1|subject_id[60],-0.222,0.259,-0.72,0.289,0.007,0.005,1334.0,1334.0,1335.0,3496.0,1.0,
1|subject_id[61],0.743,0.255,0.254,1.233,0.007,0.005,1227.0,1227.0,1231.0,2928.0,1.0,
1|subject_id[62],-2.871,0.374,-3.644,-2.177,0.007,0.005,2743.0,2735.0,2766.0,3835.0,1.0,
1|subject_id[63],0.206,0.275,-0.311,0.752,0.007,0.005,1445.0,1445.0,1447.0,3575.0,1.0,
1|subject_id[64],-0.419,0.289,-0.981,0.144,0.008,0.005,1431.0,1431.0,1433.0,3063.0,1.0,
1|subject_id[65],-1.525,0.344,-2.19,-0.849,0.008,0.006,1822.0,1822.0,1839.0,3923.0,1.0,
1|subject_id[66],1.319,0.299,0.762,1.916,0.008,0.005,1575.0,1575.0,1571.0,3711.0,1.0,
1|subject_id[67],0.317,0.258,-0.188,0.822,0.007,0.005,1207.0,1207.0,1206.0,3528.0,1.0,
1|subject_id[68],0.179,0.232,-0.278,0.637,0.007,0.005,1023.0,1023.0,1023.0,1788.0,1.0,
1|subject_id[69],1.245,0.279,0.694,1.786,0.007,0.005,1403.0,1359.0,1414.0,2877.0,1.0,
1|subject_id[70],0.193,0.247,-0.286,0.681,0.008,0.005,1071.0,1071.0,1071.0,2468.0,1.0,
1|subject_id[71],1.96,0.37,1.24,2.673,0.008,0.006,2050.0,2050.0,2046.0,3638.0,1.0,
1|subject_id[72],-1.167,0.32,-1.824,-0.572,0.007,0.005,1936.0,1936.0,1943.0,3664.0,1.0,
1|subject_id[73],1.316,0.288,0.773,1.897,0.008,0.005,1466.0,1452.0,1474.0,2564.0,1.0,
1|subject_id[74],-1.363,0.338,-2.034,-0.732,0.008,0.005,1957.0,1957.0,1961.0,4199.0,1.0,
1|subject_id[75],-0.863,0.291,-1.414,-0.286,0.007,0.005,1768.0,1768.0,1767.0,4110.0,1.0,
1|subject_id[76],0.414,0.266,-0.084,0.953,0.007,0.005,1290.0,1290.0,1291.0,2876.0,1.0,
1|subject_id[77],-0.717,0.261,-1.219,-0.201,0.007,0.005,1292.0,1292.0,1292.0,1847.0,1.0,
1|subject_id[78],2.13,0.359,1.446,2.84,0.008,0.006,1829.0,1829.0,1829.0,3972.0,1.0,
1|subject_id[79],3.348,0.573,2.287,4.488,0.009,0.006,4230.0,4052.0,4375.0,4012.0,1.0,
1|subject_id[80],1.021,0.284,0.478,1.592,0.008,0.005,1383.0,1383.0,1389.0,2859.0,1.0,
1|subject_id[81],0.022,0.284,-0.541,0.566,0.007,0.005,1462.0,1462.0,1463.0,3085.0,1.0,
1|subject_id[82],-1.244,0.246,-1.743,-0.777,0.007,0.005,1098.0,1098.0,1099.0,2814.0,1.0,
1|subject_id[83],1.467,0.327,0.853,2.136,0.007,0.005,2027.0,2027.0,2023.0,3839.0,1.0,
1|subject_id[84],-0.319,0.232,-0.769,0.137,0.007,0.005,1039.0,1039.0,1039.0,2527.0,1.0,
1|subject_id[85],-0.561,0.243,-1.039,-0.097,0.007,0.005,1086.0,1086.0,1083.0,2493.0,1.0,
1|subject_id[86],-0.707,0.282,-1.265,-0.163,0.008,0.006,1264.0,1264.0,1262.0,3014.0,1.0,
1|subject_id[87],-0.914,0.263,-1.415,-0.395,0.007,0.005,1242.0,1242.0,1241.0,4159.0,1.0,
1|subject_id[88],-0.06,0.281,-0.6,0.495,0.007,0.005,1426.0,1426.0,1433.0,3232.0,1.0,
1|subject_id[89],0.303,0.267,-0.197,0.831,0.007,0.005,1310.0,1310.0,1318.0,2421.0,1.0,
